merge_path	call_type	sample_id	description	strand	window	percent	convert_type	file_type	group_id
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_1LOW1_DESCLINEARPSII_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	34	VR20F_1LOW1_DESCLINEARPSII_TX	Pos	15	0.45	CG	PEAK	234
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_3HGH1_DESCLINEARPSII_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	34	VR20F_3HGH1_DESCLINEARPSII_TX	Pos	15	0.45	CG	PEAK	234
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_3HGH2_DESCLINEARPSII_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	34	VR20F_3HGH2_DESCLINEARPSII_TX	Pos	15	0.45	GH	PEAK	234
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_1LOW1_DESCLINEARPSII_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	34	VR20F_1LOW1_DESCLINEARPSII_TX	Pos	15	0.45	GH	PEAK	234
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_2MED3_DESCLINEARPSII_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	34	VR20F_2MED3_DESCLINEARPSII_TX	Pos	15	0.45	CG	PEAK	234
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_1LOW2_DESCLINEARPSII_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	34	VR20F_1LOW2_DESCLINEARPSII_TX	Pos	15	0.45	CG	PEAK	234
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_3HGH2_DESCLINEARPSII_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	34	VR20F_3HGH2_DESCLINEARPSII_TX	Pos	15	0.45	CG	PEAK	234
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_3HGH1_DESCLINEARPSII_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	34	VR20F_3HGH1_DESCLINEARPSII_TX	Pos	15	0.45	GH	PEAK	234
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_3HGH2_DESCLINEARPSII_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	34	VR20F_3HGH2_DESCLINEARPSII_TX	Pos	15	0.45	CH	PEAK	234
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_2MED3_DESCLINEARPSII_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	34	VR20F_2MED3_DESCLINEARPSII_TX	Pos	15	0.45	CH	PEAK	234
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC34_PLASMIDVR20F_1LOW2_DESCLINEARPSII_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	34	VR20F_1LOW2_DESCLINEARPSII_TX	Pos	15	0.45	CH	PEAK	234
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH2_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GH.PEAK.genome.merge	low	35	VR20F_3HGH2_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GH	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH3_DESCLINEARPSII_TX_RH1_Neg_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_3HGH3_DESCLINEARPSII_TX_RH1	Neg	15	0.45	CH	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW1_DESCLINEARPSII_TX_RH1_Neg_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_1LOW1_DESCLINEARPSII_TX_RH1	Neg	15	0.45	CH	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW2_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GC.PEAK.genome.merge	low	35	VR20F_1LOW2_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GC	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED3_DESCLINEARPSII_TX_RH1_Neg_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_2MED3_DESCLINEARPSII_TX_RH1	Neg	15	0.45	CH	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED2_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GH.PEAK.genome.merge	low	35	VR20F_2MED2_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GH	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED1_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GC.PEAK.genome.merge	low	35	VR20F_2MED1_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GC	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW1_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GH.PEAK.genome.merge	low	35	VR20F_1LOW1_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GH	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH2_DESCLINEARPSII_TX_RH1_Neg_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_3HGH2_DESCLINEARPSII_TX_RH1	Neg	15	0.45	CH	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH3_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GH.PEAK.genome.merge	low	35	VR20F_3HGH3_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GH	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH2_DESCLINEARPSII_TX_RH1_Neg_15_0.45_CG.PEAK.genome.merge	low	35	VR20F_3HGH2_DESCLINEARPSII_TX_RH1	Neg	15	0.45	CG	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH1_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GC.PEAK.genome.merge	low	35	VR20F_3HGH1_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GC	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED3_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GH.PEAK.genome.merge	low	35	VR20F_2MED3_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GH	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED2_DESCLINEARPSII_TX_RH1_Neg_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_2MED2_DESCLINEARPSII_TX_RH1	Neg	15	0.45	CH	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW3_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GC.PEAK.genome.merge	low	35	VR20F_1LOW3_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GC	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH2_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GC.PEAK.genome.merge	low	35	VR20F_3HGH2_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GC	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED1_DESCLINEARPSII_TX_RH1_Neg_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_2MED1_DESCLINEARPSII_TX_RH1	Neg	15	0.45	CH	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW3_DESCLINEARPSII_TX_RH1_Neg_15_0.45_CG.PEAK.genome.merge	low	35	VR20F_1LOW3_DESCLINEARPSII_TX_RH1	Neg	15	0.45	CG	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED2_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GC.PEAK.genome.merge	low	35	VR20F_2MED2_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GC	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED1_DESCLINEARPSII_TX_RH1_Neg_15_0.45_CG.PEAK.genome.merge	low	35	VR20F_2MED1_DESCLINEARPSII_TX_RH1	Neg	15	0.45	CG	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW2_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GH.PEAK.genome.merge	low	35	VR20F_1LOW2_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GH	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW1_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GC.PEAK.genome.merge	low	35	VR20F_1LOW1_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GC	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED1_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GH.PEAK.genome.merge	low	35	VR20F_2MED1_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GH	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH3_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GC.PEAK.genome.merge	low	35	VR20F_3HGH3_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GC	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH1_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GH.PEAK.genome.merge	low	35	VR20F_3HGH1_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GH	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW3_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GH.PEAK.genome.merge	low	35	VR20F_1LOW3_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GH	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED3_DESCLINEARPSII_TX_RH1_Neg_15_0.45_GC.PEAK.genome.merge	low	35	VR20F_2MED3_DESCLINEARPSII_TX_RH1	Neg	15	0.45	GC	PEAK	235
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED1_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_2MED1_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CH	PEAK	236
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW3_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CG.PEAK.genome.merge	low	35	VR20F_1LOW3_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CG	PEAK	236
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH1_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CG.PEAK.genome.merge	low	35	VR20F_3HGH1_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CG	PEAK	236
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH1_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_3HGH1_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CH	PEAK	236
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED1_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CG.PEAK.genome.merge	low	35	VR20F_2MED1_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CG	PEAK	236
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW3_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_1LOW3_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CH	PEAK	236
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW2_DESCLINEARPSII_TX_RH1_Pos_15_0.45_GH.PEAK.genome.merge	low	35	VR20F_1LOW2_DESCLINEARPSII_TX_RH1	Pos	15	0.45	GH	PEAK	236
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW2_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CG.PEAK.genome.merge	low	35	VR20F_1LOW2_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CG	PEAK	236
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW2_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_1LOW2_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CH	PEAK	236
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW1_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_1LOW1_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CH	PEAK	236
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED3_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CG.PEAK.genome.merge	low	35	VR20F_2MED3_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CG	PEAK	236
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH3_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_3HGH3_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CH	PEAK	236
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH3_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CG.PEAK.genome.merge	low	35	VR20F_3HGH3_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CG	PEAK	236
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_1LOW1_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CG.PEAK.genome.merge	low	35	VR20F_1LOW1_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CG	PEAK	236
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED3_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_2MED3_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CH	PEAK	236
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH2_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_3HGH2_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CH	PEAK	236
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED2_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CG.PEAK.genome.merge	low	35	VR20F_2MED2_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CG	PEAK	236
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_2MED2_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CH.PEAK.genome.merge	low	35	VR20F_2MED2_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CH	PEAK	236
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC35_PLASMIDVR20F_3HGH2_DESCLINEARPSII_TX_RH1_Pos_15_0.45_CG.PEAK.genome.merge	low	35	VR20F_3HGH2_DESCLINEARPSII_TX_RH1	Pos	15	0.45	CG	PEAK	236
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC36_PLASMIDPFC9_DESCLINEARAPALI_NT_Neg_15_0.45_GC.PEAK.genome.merge	low	36	PFC9_DESCLINEARAPALI_NT	Neg	15	0.45	GC	PEAK	237
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC36_PLASMIDT7INIT_VR20_DESCLINEARAPALI_NT_Neg_15_0.45_GC.PEAK.genome.merge	low	36	T7INIT_VR20_DESCLINEARAPALI_NT	Neg	15	0.45	GC	PEAK	237
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC36_PLASMIDPFC9_DESCLINEARAPALI_NT_Neg_15_0.45_GH.PEAK.genome.merge	low	36	PFC9_DESCLINEARAPALI_NT	Neg	15	0.45	GH	PEAK	237
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC36_PLASMIDT7INIT_VR20_DESCLINEARAPALI_NT_Neg_15_0.45_GH.PEAK.genome.merge	low	36	T7INIT_VR20_DESCLINEARAPALI_NT	Neg	15	0.45	GH	PEAK	237
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC36_PLASMIDPFC9_DESCLINEARAPALI_NT_Pos_15_0.45_CH.PEAK.genome.merge	low	36	PFC9_DESCLINEARAPALI_NT	Pos	15	0.45	CH	PEAK	238
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC36_PLASMIDT7INIT_VR20_DESCLINEARAPALI_NT_Pos_15_0.45_CH.PEAK.genome.merge	low	36	T7INIT_VR20_DESCLINEARAPALI_NT	Pos	15	0.45	CH	PEAK	238
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC36_PLASMIDT7INIT_VR10_DESCLINEARAPALI_NT_Pos_15_0.45_CH.PEAK.genome.merge	low	36	T7INIT_VR10_DESCLINEARAPALI_NT	Pos	15	0.45	CH	PEAK	238
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC36_PLASMIDT7INIT_VR10_DESCLINEARAPALI_NT_Pos_15_0.45_CG.PEAK.genome.merge	low	36	T7INIT_VR10_DESCLINEARAPALI_NT	Pos	15	0.45	CG	PEAK	238
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC36_PLASMIDT7INIT_VR20_DESCLINEARAPALI_NT_Pos_15_0.45_CG.PEAK.genome.merge	low	36	T7INIT_VR20_DESCLINEARAPALI_NT	Pos	15	0.45	CG	PEAK	238
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC36_PLASMIDPFC9_DESCLINEARAPALI_NT_Pos_15_0.45_CG.PEAK.genome.merge	low	36	PFC9_DESCLINEARAPALI_NT	Pos	15	0.45	CG	PEAK	238
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDPFC9_DESCLINEARAPALI_TX_Neg_15_0.45_CG.PEAK.genome.merge	low	37	PFC9_DESCLINEARAPALI_TX	Neg	15	0.45	CG	PEAK	239
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_Neg_15_0.45_GC.PEAK.genome.merge	low	37	T7INIT_VR20_DESCLINEARAPALI_TX	Neg	15	0.45	GC	PEAK	239
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_Neg_15_0.45_GC.PEAK.genome.merge	low	37	T7INIT_VR10_DESCLINEARAPALI_TX	Neg	15	0.45	GC	PEAK	239
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDPFC9_DESCLINEARAPALI_TX_Neg_15_0.45_CH.PEAK.genome.merge	low	37	PFC9_DESCLINEARAPALI_TX	Neg	15	0.45	CH	PEAK	239
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDPFC9_DESCLINEARAPALI_TX_Neg_15_0.45_GH.PEAK.genome.merge	low	37	PFC9_DESCLINEARAPALI_TX	Neg	15	0.45	GH	PEAK	239
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_Neg_15_0.45_GH.PEAK.genome.merge	low	37	T7INIT_VR10_DESCLINEARAPALI_TX	Neg	15	0.45	GH	PEAK	239
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_Neg_15_0.45_GH.PEAK.genome.merge	low	37	T7INIT_VR20_DESCLINEARAPALI_TX	Neg	15	0.45	GH	PEAK	239
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_Neg_15_0.45_CG.PEAK.genome.merge	low	37	T7INIT_VR20_DESCLINEARAPALI_TX	Neg	15	0.45	CG	PEAK	239
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_Neg_15_0.45_CG.PEAK.genome.merge	low	37	T7INIT_VR10_DESCLINEARAPALI_TX	Neg	15	0.45	CG	PEAK	239
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDPFC9_DESCLINEARAPALI_TX_Neg_15_0.45_GC.PEAK.genome.merge	low	37	PFC9_DESCLINEARAPALI_TX	Neg	15	0.45	GC	PEAK	239
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_Neg_15_0.45_CH.PEAK.genome.merge	low	37	T7INIT_VR10_DESCLINEARAPALI_TX	Neg	15	0.45	CH	PEAK	239
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_Neg_15_0.45_CH.PEAK.genome.merge	low	37	T7INIT_VR20_DESCLINEARAPALI_TX	Neg	15	0.45	CH	PEAK	239
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	37	T7INIT_VR10_DESCLINEARAPALI_TX	Pos	15	0.45	GH	PEAK	240
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_Pos_15_0.45_GH.PEAK.genome.merge	low	37	T7INIT_VR20_DESCLINEARAPALI_TX	Pos	15	0.45	GH	PEAK	240
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	37	T7INIT_VR20_DESCLINEARAPALI_TX	Pos	15	0.45	CG	PEAK	240
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	37	T7INIT_VR10_DESCLINEARAPALI_TX	Pos	15	0.45	CG	PEAK	240
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	37	T7INIT_VR10_DESCLINEARAPALI_TX	Pos	15	0.45	CH	PEAK	240
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	37	T7INIT_VR20_DESCLINEARAPALI_TX	Pos	15	0.45	CH	PEAK	240
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDPFC9_DESCLINEARAPALI_TX_Pos_15_0.45_CG.PEAK.genome.merge	low	37	PFC9_DESCLINEARAPALI_TX	Pos	15	0.45	CG	PEAK	240
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDPFC9_DESCLINEARAPALI_TX_Pos_15_0.45_CH.PEAK.genome.merge	low	37	PFC9_DESCLINEARAPALI_TX	Pos	15	0.45	CH	PEAK	240
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC37_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_Pos_15_0.45_GC.PEAK.genome.merge	low	37	T7INIT_VR10_DESCLINEARAPALI_TX	Pos	15	0.45	GC	PEAK	240
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDPFC9_DESCLINEARAPALI_TX_RH1_Neg_15_0.45_GH.PEAK.genome.merge	low	38	PFC9_DESCLINEARAPALI_TX_RH1	Neg	15	0.45	GH	PEAK	241
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_RH1_Neg_15_0.45_GC.PEAK.genome.merge	low	38	T7INIT_VR20_DESCLINEARAPALI_TX_RH1	Neg	15	0.45	GC	PEAK	241
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDT7INIT_VR10_DESCLINEARAPALI_TX_RH1_Neg_15_0.45_GC.PEAK.genome.merge	low	38	T7INIT_VR10_DESCLINEARAPALI_TX_RH1	Neg	15	0.45	GC	PEAK	241
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_RH1_Neg_15_0.45_CH.PEAK.genome.merge	low	38	T7INIT_VR20_DESCLINEARAPALI_TX_RH1	Neg	15	0.45	CH	PEAK	241
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDPFC9_DESCLINEARAPALI_TX_RH1_Neg_15_0.45_GC.PEAK.genome.merge	low	38	PFC9_DESCLINEARAPALI_TX_RH1	Neg	15	0.45	GC	PEAK	241
../resources/mergedFiles/PBEH2_bismark_bt2.bam_genePBEH2_BCBC38_PLASMIDT7INIT_VR20_DESCLINEARAPALI_TX_RH1_Neg_15_0.45_GH.PEAK.genome.merge	low	38	T7INIT_VR20_DESCLINEARAPALI_TX_RH1	Neg	15	0.45	GH	PEAK	241
